Domain,Area,Item,Year,Area harvested,Flag,Flag Description,Yield,Production
Crops and livestock products,Iceland,Potatoes,2008,712.0,A,Official figure,175562.0,12500.0
Crops and livestock products,Iceland,Potatoes,2009,712.0,A,Official figure,133427.0,9500.0
Crops and livestock products,Iceland,Potatoes,2010,712.0,A,Official figure,175000.0,12460.0
Crops and livestock products,Iceland,Potatoes,2011,516.0,A,Official figure,139961.0,7222.0
Crops and livestock products,Iceland,Potatoes,2012,505.0,A,Official figure,192079.0,9700.0
Crops and livestock products,Iceland,Potatoes,2013,500.0,A,Official figure,120000.0,6000.0
Crops and livestock products,Iceland,Potatoes,2014,600.0,A,Official figure,138333.0,8300.0
Crops and livestock products,Iceland,Potatoes,2015,600.0,A,Official figure,150833.0,9050.0
Crops and livestock products,Iceland,Potatoes,2016,600.0,A,Official figure,165500.0,9930.0
Crops and livestock products,Iceland,Potatoes,2017,600.0,A,Official figure,150000.0,9000.0
Crops and livestock products,Iceland,Potatoes,2018,600.0,A,Official figure,100333.0,6020.0
Crops and livestock products,Iceland,Potatoes,2019,600.0,A,Official figure,136667.0,8200.0
Crops and livestock products,Iceland,Potatoes,2020,400.0,A,Official figure,184475.0,7379.0
Crops and livestock products,Iceland,Potatoes,2021,450.0,A,Official figure,141222.0,6355.0
Crops and livestock products,Iceland,Potatoes,2022,450.0,A,Official figure,160000.0,7200.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2000,344434.0,A,Official figure,4840.0,166692.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2001,569271.0,A,Official figure,4303.0,244943.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2002,547028.0,A,Official figure,2968.0,162362.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2003,476618.0,A,Official figure,5345.0,254737.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2004,410573.0,A,Official figure,5531.0,227099.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2005,446931.0,A,Official figure,5844.0,261170.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2006,473089.0,A,Official figure,5681.0,268776.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2007,565415.0,A,Official figure,7013.0,396517.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2008,604281.0,A,Official figure,6575.0,397286.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2009,573321.0,A,Official figure,6844.0,392379.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2010,569600.0,A,Official figure,7367.0,419600.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,693534.0,A,Official figure,7747.0,537277.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,693700.0,A,Official figure,7746.0,537330.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,696692.0,A,Official figure,7840.0,546173.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,884000.0,A,Official figure,7149.0,632000.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,1546000.0,A,Official figure,9890.0,1529000.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,1564000.0,A,Official figure,9610.0,1503000.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,1587000.0,A,Official figure,9124.0,1448000.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,1888000.0,A,Official figure,9285.0,1753000.0
Crops and livestock products,India,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,1826000.0,A,Official figure,9984.0,1823000.0
Crops and livestock products,India,Apples,2000,230000.0,A,Official figure,45652.0,1050000.0
Crops and livestock products,India,Apples,2001,240000.0,A,Official figure,51250.0,1230000.0
Crops and livestock products,India,Apples,2002,240000.0,A,Official figure,48333.0,1160000.0
Crops and livestock products,India,Apples,2003,250000.0,A,Official figure,58800.0,1470000.0
Crops and livestock products,India,Apples,2004,201200.0,A,Official figure,75626.0,1521600.0
Crops and livestock products,India,Apples,2005,230700.0,A,Official figure,75379.0,1739000.0
Crops and livestock products,India,Apples,2006,226600.0,A,Official figure,80053.0,1814000.0
Crops and livestock products,India,Apples,2007,252000.0,A,Official figure,64444.0,1624000.0
Crops and livestock products,India,Apples,2008,264000.0,A,Official figure,75795.0,2001000.0
Crops and livestock products,India,Apples,2009,274000.0,A,Official figure,72445.0,1985000.0
Crops and livestock products,India,Apples,2010,282900.0,A,Official figure,62821.0,1777200.0
Crops and livestock products,India,Apples,2011,289100.0,A,Official figure,100000.0,2891000.0
Crops and livestock products,India,Apples,2012,321900.0,A,Official figure,68450.0,2203400.0
Crops and livestock products,India,Apples,2013,312000.0,A,Official figure,61378.0,1915000.0
Crops and livestock products,India,Apples,2014,313040.0,A,Official figure,79788.0,2497680.0
Crops and livestock products,India,Apples,2015,319000.0,A,Official figure,66897.0,2134000.0
Crops and livestock products,India,Apples,2016,277000.0,A,Official figure,91011.0,2521000.0
Crops and livestock products,India,Apples,2017,305000.0,A,Official figure,74262.0,2265000.0
Crops and livestock products,India,Apples,2018,301000.0,A,Official figure,77309.0,2327000.0
Crops and livestock products,India,Apples,2019,308000.0,A,Official figure,75195.0,2316000.0
Crops and livestock products,India,Apples,2020,310000.0,A,Official figure,90774.0,2814000.0
Crops and livestock products,India,Apples,2021,313000.0,A,Official figure,72716.0,2276000.0
Crops and livestock products,India,Apples,2022,315000.0,A,Official figure,82190.0,2589000.0
Crops and livestock products,India,Apricots,2022,5291.0,E,Estimated value,28113.0,14873.57
Crops and livestock products,India,Areca nuts,2000,290000.0,A,Official figure,11379.0,330000.0
Crops and livestock products,India,Areca nuts,2001,290000.0,A,Official figure,11379.0,330000.0
Crops and livestock products,India,Areca nuts,2002,290000.0,A,Official figure,13793.0,400000.0
Crops and livestock products,India,Areca nuts,2003,353400.0,A,Official figure,11769.0,415900.0
Crops and livestock products,India,Areca nuts,2004,365000.0,A,Official figure,12033.0,439200.0
Crops and livestock products,India,Areca nuts,2005,364300.0,A,Official figure,12427.0,452700.0
Crops and livestock products,India,Areca nuts,2006,381100.0,A,Official figure,12676.0,483100.0
Crops and livestock products,India,Areca nuts,2007,382700.0,A,Official figure,12629.0,483300.0
Crops and livestock products,India,Areca nuts,2008,386600.0,A,Official figure,12312.0,476000.0
Crops and livestock products,India,Areca nuts,2009,387100.0,A,Official figure,12433.0,481300.0
Crops and livestock products,India,Areca nuts,2010,400100.0,A,Official figure,11947.0,478000.0
Crops and livestock products,India,Areca nuts,2011,400100.0,A,Official figure,11947.0,478000.0
Crops and livestock products,India,Areca nuts,2012,464000.0,A,Official figure,14677.0,681000.0
Crops and livestock products,India,Areca nuts,2013,446000.0,A,Official figure,13655.0,609000.0
Crops and livestock products,India,Areca nuts,2014,452000.0,A,Official figure,13761.0,622000.0
Crops and livestock products,India,Areca nuts,2015,450000.0,A,Official figure,16600.0,747000.0
Crops and livestock products,India,Areca nuts,2016,474000.0,A,Official figure,15063.0,714000.0
Crops and livestock products,India,Areca nuts,2017,455000.0,A,Official figure,15890.0,723000.0
Crops and livestock products,India,Areca nuts,2018,497000.0,A,Official figure,16761.0,833000.0
Crops and livestock products,India,Areca nuts,2019,522000.0,A,Official figure,17261.0,901000.0
Crops and livestock products,India,Areca nuts,2020,747000.0,A,Official figure,18501.0,1382000.0
Crops and livestock products,India,Areca nuts,2021,794000.0,A,Official figure,19685.0,1563000.0
Crops and livestock products,India,Areca nuts,2022,849000.0,A,Official figure,19623.0,1666000.0
Crops and livestock products,India,Bananas,2000,469700.0,A,Official figure,300986.0,14137300.0
Crops and livestock products,India,Bananas,2001,466200.0,A,Official figure,304803.0,14209900.0
Crops and livestock products,India,Bananas,2002,475300.0,A,Official figure,279916.0,13304400.0
Crops and livestock products,India,Bananas,2003,498600.0,A,Official figure,277910.0,13856600.0
Crops and livestock products,India,Bananas,2004,589600.0,A,Official figure,283998.0,16744500.0
Crops and livestock products,India,Bananas,2005,569500.0,A,Official figure,331656.0,18887800.0
Crops and livestock products,India,Bananas,2006,604200.0,A,Official figure,347531.0,20997800.0
Crops and livestock products,India,Bananas,2007,658000.0,A,Official figure,362052.0,23823000.0
Crops and livestock products,India,Bananas,2008,709000.0,A,Official figure,369774.0,26217000.0
Crops and livestock products,India,Bananas,2009,770300.0,A,Official figure,343626.0,26469500.0
Crops and livestock products,India,Bananas,2010,830000.0,A,Official figure,358795.0,29780000.0
Crops and livestock products,India,Bananas,2011,796500.0,A,Official figure,357252.0,28455100.0
Crops and livestock products,India,Bananas,2012,776000.0,A,Official figure,341611.0,26509000.0
Crops and livestock products,India,Bananas,2013,796000.0,A,Official figure,346420.0,27575000.0
Crops and livestock products,India,Bananas,2014,802570.0,A,Official figure,370367.0,29724550.0
Crops and livestock products,India,Bananas,2015,822000.0,A,Official figure,355487.0,29221000.0
Crops and livestock products,India,Bananas,2016,841000.0,A,Official figure,346433.0,29135000.0
Crops and livestock products,India,Bananas,2017,860000.0,A,Official figure,354384.0,30477000.0
Crops and livestock products,India,Bananas,2018,884000.0,A,Official figure,348507.0,30808000.0
Crops and livestock products,India,Bananas,2019,866000.0,A,Official figure,351732.0,30460000.0
Crops and livestock products,India,Bananas,2020,897000.0,A,Official figure,363400.0,32597000.0
Crops and livestock products,India,Bananas,2021,924000.0,A,Official figure,357814.0,33062000.0
Crops and livestock products,India,Bananas,2022,963000.0,A,Official figure,358546.0,34528000.0
Crops and livestock products,India,Barley,2000,724500.0,A,Official figure,19972.0,1447000.0
Crops and livestock products,India,Barley,2001,777500.0,A,Official figure,18400.0,1430600.0
Crops and livestock products,India,Barley,2002,659500.0,A,Official figure,21600.0,1424500.0
Crops and livestock products,India,Barley,2003,701600.0,A,Official figure,20060.0,1407400.0
Crops and livestock products,India,Barley,2004,657000.0,A,Official figure,19750.0,1297600.0
Crops and livestock products,India,Barley,2005,616500.0,A,Official figure,19580.0,1207100.0
Crops and livestock products,India,Barley,2006,629900.0,A,Official figure,19378.0,1220600.0
Crops and livestock products,India,Barley,2007,646200.0,A,Official figure,20582.0,1330000.0
Crops and livestock products,India,Barley,2008,602600.0,A,Official figure,19914.0,1200000.0
Crops and livestock products,India,Barley,2009,705700.0,A,Official figure,23935.0,1689100.0
Crops and livestock products,India,Barley,2010,623800.0,A,Official figure,21717.0,1354700.0
Crops and livestock products,India,Barley,2011,705400.0,A,Official figure,23574.0,1662900.0
Crops and livestock products,India,Barley,2012,643000.0,A,Official figure,25194.0,1620000.0
Crops and livestock products,India,Barley,2013,695000.0,A,Official figure,25180.0,1750000.0
Crops and livestock products,India,Barley,2014,673500.0,A,Official figure,27171.0,1830000.0
Crops and livestock products,India,Barley,2015,707000.0,A,Official figure,22815.0,1613000.0
Crops and livestock products,India,Barley,2016,590000.0,A,Official figure,24407.0,1440000.0
Crops and livestock products,India,Barley,2017,656250.0,A,Official figure,26628.0,1747450.0
Crops and livestock products,India,Barley,2018,660800.0,A,Official figure,26949.0,1780810.0
Crops and livestock products,India,Barley,2019,575600.0,A,Official figure,28372.0,1633070.0
Crops and livestock products,India,Barley,2020,589570.0,A,Official figure,29205.0,1721830.0
Crops and livestock products,India,Barley,2021,592470.0,A,Official figure,27957.0,1656340.0
Crops and livestock products,India,Barley,2022,453320.0,A,Official figure,30251.0,1371360.0
Crops and livestock products,India,"Beans, dry",2000,5845200.0,A,Official figure,4871.0,2847000.0
